#,Region,Company,Product,Date of Approval,Status,Action
,,,Subsidized LPG (No.,,,
809,Western Region,Indian Oil Corporation Limited,,,,
,,,of Cylinder),01/09/2020,Approved,View & Print
810,Western Region,Indian Oil Corporation Limited,Non-Subsidized LPG,01/09/2020,Approved,View & Print
,,,(No. of Cylinder),,,
,,,(No. of Cylinder),,,
,,,Commercial LPG (No.,,,
811,Western Region,Indian Oil Corporation Limited,,01/09/2020,Approved,View & Print
,,,of Cylinder),,,
812,Central Region,Indian Oil Corporation Limited,HSD (in KL),01/09/2020,Approved,View & Print
813,Central Region,Indian Oil Corporation Limited,MS (in KL),01/09/2020,Approved,View & Print
814,Central Region,Indian Oil Corporation Limited,SKO (in KL),01/09/2020,Approved,View & Print
815,Central Region,Indian Oil Corporation Limited,HSD (in KL),01/09/2020,Approved,View & Print
816,Central Region,Indian Oil Corporation Limited,MS (in KL),01/09/2020,Approved,View & Print
817,Central Region,Indian Oil Corporation Limited,SKO (in KL),01/09/2020,Approved,View & Print
,,,Subsidized LPG (No.,,,
818,Central Region,Indian Oil Corporation Limited,,01/09/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Non-Subsidized LPG,,,
819,Central Region,Indian Oil Corporation Limited,,01/09/2020,Approved,View & Print
,,,(No. of Cylinder),,,
,,,Commercial LPG (No.,,,
820,Central Region,Indian Oil Corporation Limited,,01/09/2020,Approved,View & Print
,,,of Cylinder),,,
821,Eastern Region,Indian Oil Corporation Limited,HSD (in KL),01/09/2020,Approved,View & Print
822,Eastern Region,Indian Oil Corporation Limited,MS (in KL),01/09/2020,Approved,View & Print
823,Eastern Region,Indian Oil Corporation Limited,SKO (in KL),01/09/2020,Approved,View & Print
,,,Subsidized LPG (No.,,,
824,Eastern Region,Indian Oil Corporation Limited,,01/09/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Subsidized LPG (No.,,,
825,Eastern Region,Indian Oil Corporation Limited,,01/09/2020,Approved,View & Print
,,,of Cylinder),,,
826,Eastern Region,Indian Oil Corporation Limited,HSD (in KL),01/09/2020,Approved,View & Print
827,Eastern Region,Indian Oil Corporation Limited,MS (in KL),01/09/2020,Approved,View & Print
828,Eastern Region,Indian Oil Corporation Limited,SKO (in KL),01/09/2020,Approved,View & Print
,,,Subsidized LPG (No.,,,
829,Eastern Region,Indian Oil Corporation Limited,,01/09/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Non-Subsidized LPG,,,
830,Eastern Region,Indian Oil Corporation Limited,,01/09/2020,Approved,View & Print
,,,(No. of Cylinder),,,
,,,Commercial LPG (No.,,,
831,Eastern Region,Indian Oil Corporation Limited,,01/09/2020,Approved,View & Print
,,,of Cylinder),,,
832,Western Region,Bharat Petroleum Corporation Limited,HSD (in KL),16/08/2020,Approved,View & Print
833,Western Region,Bharat Petroleum Corporation Limited,HSD (in KL),16/08/2020,Approved,View & Print
834,Western Region,Bharat Petroleum Corporation Limited,MS (in KL),16/08/2020,Approved,View & Print
835,Central Region,Bharat Petroleum Corporation Limited,HSD (in KL),16/08/2020,Approved,View & Print
836,Central Region,Bharat Petroleum Corporation Limited,MS (in KL),16/08/2020,Approved,View & Print
837,Eastern Region,Bharat Petroleum Corporation Limited,HSD (in KL),16/08/2020,Approved,View & Print
838,Eastern Region,Bharat Petroleum Corporation Limited,MS (in KL),16/08/2020,Approved,View & Print
839,Western Region,Hindustan Petroleum Corporation Limited,HSD (in KL),16/08/2020,Approved,View & Print
840,Western Region,Hindustan Petroleum Corporation Limited,MS (in KL),16/08/2020,Approved,View & Print
841,Western Region,Indian Oil Corporation Limited,HSD (in KL),16/08/2020,Approved,View & Print
842,Western Region,Indian Oil Corporation Limited,MS (in KL),16/08/2020,Approved,View & Print
843,Central Region,Indian Oil Corporation Limited,HSD (in KL),16/08/2020,Approved,View & Print
844,Central Region,Indian Oil Corporation Limited,MS (in KL),16/08/2020,Approved,View & Print
845,Eastern Region,Indian Oil Corporation Limited,HSD (in KL),16/08/2020,Approved,View & Print
846,Eastern Region,Indian Oil Corporation Limited,MS (in KL),16/08/2020,Approved,View & Print
,,,Subsidized LPG (No.,,,
847,Western Region,Indian Oil Corporation Limited,,05/08/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Non-Subsidized LPG,,,
848,Western Region,Indian Oil Corporation Limited,,05/08/2020,Approved,View & Print
,,,(No. of Cylinder),,,
,,,Commercial LPG (No.,,,
849,Western Region,Indian Oil Corporation Limited,,05/08/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Subsidized LPG (No.,,,
850,Central Region,Indian Oil Corporation Limited,,05/08/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Non-Subsidized LPG,,,
851,Central Region,Indian Oil Corporation Limited,,05/08/2020,Approved,View & Print
,,,(No. of Cylinder),,,
,,,Commercial LPG (No.,,,
852,Central Region,Indian Oil Corporation Limited,,05/08/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Subsidized LPG (No.,,,
853,Eastern Region,Indian Oil Corporation Limited,,05/08/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Non-Subsidized LPG,,,
854,Eastern Region,Indian Oil Corporation Limited,,05/08/2020,Approved,View & Print
,,,(No. of Cylinder),,,
,,,Commercial LPG (No.,,,
855,Eastern Region,Indian Oil Corporation Limited,,05/08/2020,Approved,View & Print
,,,of Cylinder),,,
856,Eastern Region,Indian Oil Corporation Limited,HSD (in KL),05/08/2020,Approved,View & Print
857,Eastern Region,Indian Oil Corporation Limited,MS (in KL),05/08/2020,Approved,View & Print
858,Eastern Region,Indian Oil Corporation Limited,HSD (in KL),05/08/2020,Approved,View & Print
859,Eastern Region,Indian Oil Corporation Limited,MS (in KL),05/08/2020,Approved,View & Print
,,,Subsidized LPG (No.,,,
860,Western Region,Indian Oil Corporation Limited,,05/08/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Non-Subsidized LPG,,,
861,Western Region,Indian Oil Corporation Limited,,05/08/2020,Approved,View & Print
,,,(No. of Cylinder),,,
,,,Commercial LPG (No.,,,
862,Western Region,Indian Oil Corporation Limited,,05/08/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Subsidized LPG (No.,,,
863,Central Region,Indian Oil Corporation Limited,,05/08/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Non-Subsidized LPG,,,
864,Central Region,Indian Oil Corporation Limited,,05/08/2020,Approved,View & Print
,,,(No. of Cylinder),,,
,,,Commercial LPG (No.,,,
865,Central Region,Indian Oil Corporation Limited,,05/08/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Subsidized LPG (No.,,,
866,Eastern Region,Indian Oil Corporation Limited,,05/08/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Non-Subsidized LPG,,,
867,Eastern Region,Indian Oil Corporation Limited,,05/08/2020,Approved,View & Print
,,,(No. of Cylinder),,,
868,Eastern Region,Indian Oil Corporation Limited,Commercial LPG (No.,05/08/2020,Approved,View & Print
,,,of Cylinder),,,
868,Eastern Region,Indian Oil Corporation Limited,,05/08/2020,Approved,View & Print
,,,of Cylinder),,,
869,Eastern Region,Indian Oil Corporation Limited,HSD (in KL),05/08/2020,Approved,View & Print
870,Eastern Region,Indian Oil Corporation Limited,MS (in KL),05/08/2020,Approved,View & Print
871,Western Region,Indian Oil Corporation Limited,SKO (in KL),05/08/2020,Approved,View & Print
872,Central Region,Indian Oil Corporation Limited,SKO (in KL),05/08/2020,Approved,View & Print
873,Eastern Region,Indian Oil Corporation Limited,SKO (in KL),05/08/2020,Approved,View & Print
874,Western Region,Bharat Petroleum Corporation Limited,HSD (in KL),01/08/2020,Approved,View & Print
875,Western Region,Bharat Petroleum Corporation Limited,MS (in KL),01/08/2020,Approved,View & Print
876,Western Region,Indian Oil Corporation Limited,HSD (in KL),01/08/2020,Approved,View & Print
877,Western Region,Indian Oil Corporation Limited,MS (in KL),01/08/2020,Approved,View & Print
878,Central Region,Bharat Petroleum Corporation Limited,HSD (in KL),01/08/2020,Approved,View & Print
879,Central Region,Bharat Petroleum Corporation Limited,MS (in KL),01/08/2020,Approved,View & Print
880,Central Region,Indian Oil Corporation Limited,HSD (in KL),01/08/2020,Approved,View & Print
881,Central Region,Indian Oil Corporation Limited,MS (in KL),01/08/2020,Approved,View & Print
882,Eastern Region,Bharat Petroleum Corporation Limited,HSD (in KL),01/08/2020,Approved,View & Print
883,Eastern Region,Bharat Petroleum Corporation Limited,MS (in KL),01/08/2020,Approved,View & Print
884,Eastern Region,Indian Oil Corporation Limited,HSD (in KL),01/08/2020,Approved,View & Print
885,Eastern Region,Indian Oil Corporation Limited,MS (in KL),01/08/2020,Approved,View & Print
886,Western Region,Hindustan Petroleum Corporation Limited,HSD (in KL),01/08/2020,Approved,View & Print
887,Western Region,Hindustan Petroleum Corporation Limited,MS (in KL),01/08/2020,Approved,View & Print
888,Western Region,Bharat Petroleum Corporation Limited,HSD (in KL),16/07/2020,Approved,View & Print
889,Western Region,Bharat Petroleum Corporation Limited,MS (in KL),16/07/2020,Approved,View & Print
890,Central Region,Bharat Petroleum Corporation Limited,HSD (in KL),16/07/2020,Approved,View & Print
891,Central Region,Bharat Petroleum Corporation Limited,MS (in KL),16/07/2020,Approved,View & Print
892,Eastern Region,Bharat Petroleum Corporation Limited,HSD (in KL),16/07/2020,Approved,View & Print
893,Eastern Region,Bharat Petroleum Corporation Limited,MS (in KL),16/07/2020,Approved,View & Print
894,Western Region,Hindustan Petroleum Corporation Limited,HSD (in KL),16/07/2020,Approved,View & Print
895,Western Region,Hindustan Petroleum Corporation Limited,MS (in KL),16/07/2020,Approved,View & Print
896,Western Region,Indian Oil Corporation Limited,HSD (in KL),16/07/2020,Approved,View & Print
897,Western Region,Indian Oil Corporation Limited,MS (in KL),16/07/2020,Approved,View & Print
898,Central Region,Indian Oil Corporation Limited,HSD (in KL),16/07/2020,Approved,View & Print
899,Central Region,Indian Oil Corporation Limited,MS (in KL),16/07/2020,Approved,View & Print
900,Eastern Region,Indian Oil Corporation Limited,HSD (in KL),16/07/2020,Approved,View & Print
901,Eastern Region,Indian Oil Corporation Limited,MS (in KL),16/07/2020,Approved,View & Print
902,Central Region,Indian Oil Corporation Limited,SKO (in KL),02/07/2020,Approved,View & Print
903,Eastern Region,Indian Oil Corporation Limited,SKO (in KL),02/07/2020,Approved,View & Print
904,Western Region,Bharat Petroleum Corporation Limited,HSD (in KL),01/07/2020,Approved,View & Print
905,Western Region,Bharat Petroleum Corporation Limited,MS (in KL),01/07/2020,Approved,View & Print
906,Central Region,Bharat Petroleum Corporation Limited,HSD (in KL),01/07/2020,Approved,View & Print
907,Central Region,Bharat Petroleum Corporation Limited,MS (in KL),01/07/2020,Approved,View & Print
908,Eastern Region,Bharat Petroleum Corporation Limited,HSD (in KL),01/07/2020,Approved,View & Print
909,Eastern Region,Bharat Petroleum Corporation Limited,MS (in KL),01/07/2020,Approved,View & Print
910,Western Region,Bharat Petroleum Corporation Limited,HSD (in KL),01/07/2020,Approved,View & Print
911,Western Region,Bharat Petroleum Corporation Limited,MS (in KL),01/07/2020,Approved,View & Print
912,Central Region,Bharat Petroleum Corporation Limited,HSD (in KL),01/07/2020,Approved,View & Print
913,Central Region,Bharat Petroleum Corporation Limited,MS (in KL),01/07/2020,Approved,View & Print
914,Western Region,Indian Oil Corporation Limited,HSD (in KL),01/07/2020,Approved,View & Print
915,Western Region,Indian Oil Corporation Limited,MS (in KL),01/07/2020,Approved,View & Print
916,Western Region,Indian Oil Corporation Limited,SKO (in KL),01/07/2020,Approved,View & Print
,,,Subsidized LPG (No.,,,
917,Western Region,Indian Oil Corporation Limited,,01/07/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Non-Subsidized LPG,,,
918,Western Region,Indian Oil Corporation Limited,,01/07/2020,Approved,View & Print
,,,(No. of Cylinder),,,
,,,Commercial LPG (No.,,,
919,Western Region,Indian Oil Corporation Limited,,01/07/2020,Approved,
,,,of Cylinder),,,View & Print
920,Western Region,Hindustan Petroleum Corporation Limited,HSD (in KL),01/07/2020,Approved,View & Print
921,Western Region,Hindustan Petroleum Corporation Limited,MS (in KL),01/07/2020,Approved,View & Print
922,Eastern Region,Indian Oil Corporation Limited,HSD (in KL),01/07/2020,Approved,View & Print
923,Eastern Region,Indian Oil Corporation Limited,MS (in KL),01/07/2020,Approved,View & Print
,,,Subsidized LPG (No.,,,
924,Eastern Region,Indian Oil Corporation Limited,,01/07/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Non-Subsidized LPG,,,
925,Eastern Region,Indian Oil Corporation Limited,,01/07/2020,Approved,View & Print
,,,(No. of Cylinder),,,
,,,Non-Subsidized LPG,,,
926,Eastern Region,Indian Oil Corporation Limited,,01/07/2020,Approved,View & Print
,,,(No. of Cylinder),,,
,,,Commercial LPG (No.,,,
927,Eastern Region,Indian Oil Corporation Limited,,01/07/2020,Approved,View & Print
,,,of Cylinder),,,
928,Central Region,Indian Oil Corporation Limited,HSD (in KL),01/07/2020,Approved,View & Print
929,Central Region,Indian Oil Corporation Limited,MS (in KL),01/07/2020,Approved,View & Print
,,,Subsidized LPG (No.,,,
930,Central Region,Indian Oil Corporation Limited,,01/07/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Non-Subsidized LPG,,,
931,Central Region,Indian Oil Corporation Limited,,01/07/2020,Approved,View & Print
,,,(No. of Cylinder),,,
,,,Commercial LPG (No.,,,
932,Central Region,Indian Oil Corporation Limited,,01/07/2020,Approved,View & Print
,,,of Cylinder),,,
933,Central Region,Indian Oil Corporation Limited,SKO (in KL),01/07/2020,Approved,View & Print
934,Western Region,Bharat Petroleum Corporation Limited,HSD (in KL),16/06/2020,Approved,View & Print
935,Western Region,Bharat Petroleum Corporation Limited,MS (in KL),16/06/2020,Approved,View & Print
936,Western Region,Indian Oil Corporation Limited,HSD (in KL),16/06/2020,Approved,View & Print
937,Western Region,Indian Oil Corporation Limited,MS (in KL),16/06/2020,Approved,View & Print
938,Central Region,Bharat Petroleum Corporation Limited,HSD (in KL),16/06/2020,Approved,View & Print
939,Central Region,Bharat Petroleum Corporation Limited,MS (in KL),16/06/2020,Approved,View & Print
940,Central Region,Indian Oil Corporation Limited,HSD (in KL),16/06/2020,Approved,View & Print
941,Central Region,Indian Oil Corporation Limited,MS (in KL),16/06/2020,Approved,View & Print
942,Eastern Region,Bharat Petroleum Corporation Limited,HSD (in KL),16/06/2020,Approved,View & Print
943,Eastern Region,Bharat Petroleum Corporation Limited,MS (in KL),16/06/2020,Approved,View & Print
944,Eastern Region,Indian Oil Corporation Limited,HSD (in KL),16/06/2020,Approved,View & Print
945,Eastern Region,Indian Oil Corporation Limited,MS (in KL),16/06/2020,Approved,View & Print
946,Western Region,Hindustan Petroleum Corporation Limited,HSD (in KL),16/06/2020,Approved,View & Print
947,Western Region,Hindustan Petroleum Corporation Limited,MS (in KL),16/06/2020,Approved,View & Print
948,Western Region,Bharat Petroleum Corporation Limited,HSD (in KL),01/06/2020,Approved,View & Print
949,Western Region,Bharat Petroleum Corporation Limited,MS (in KL),01/06/2020,Approved,View & Print
950,Western Region,Indian Oil Corporation Limited,HSD (in KL),01/06/2020,Approved,View & Print
951,Western Region,Indian Oil Corporation Limited,MS (in KL),01/06/2020,Approved,View & Print
952,Western Region,Hindustan Petroleum Corporation Limited,HSD (in KL),01/06/2020,Approved,View & Print
953,Western Region,Hindustan Petroleum Corporation Limited,MS (in KL),01/06/2020,Approved,View & Print
954,Western Region,Indian Oil Corporation Limited,SKO (in KL),01/06/2020,Approved,View & Print
,,,Subsidized LPG (No.,,,
955,Western Region,Indian Oil Corporation Limited,,01/06/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Non-Subsidized LPG,,,
956,Western Region,Indian Oil Corporation Limited,,01/06/2020,Approved,View & Print
,,,(No. of Cylinder),,,
,,,Commercial LPG (No.,,,
957,Western Region,Indian Oil Corporation Limited,,01/06/2020,Approved,View & Print
,,,of Cylinder),,,
958,Central Region,Bharat Petroleum Corporation Limited,HSD (in KL),01/06/2020,Approved,View & Print
959,Central Region,Bharat Petroleum Corporation Limited,MS (in KL),01/06/2020,Approved,View & Print
960,Central Region,Indian Oil Corporation Limited,HSD (in KL),01/06/2020,Approved,View & Print
961,Central Region,Indian Oil Corporation Limited,MS (in KL),01/06/2020,Approved,View & Print
962,Central Region,Indian Oil Corporation Limited,SKO (in KL),01/06/2020,Approved,View & Print
,,,Subsidized LPG (No.,,,
963,Central Region,Indian Oil Corporation Limited,,01/06/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Non-Subsidized LPG,,,
964,Central Region,Indian Oil Corporation Limited,,01/06/2020,Approved,View & Print
,,,(No. of Cylinder),,,
,,,Commercial LPG (No.,,,
965,Central Region,Indian Oil Corporation Limited,,01/06/2020,Approved,View & Print
,,,of Cylinder),,,
966,Eastern Region,Bharat Petroleum Corporation Limited,HSD (in KL),01/06/2020,Approved,View & Print
967,Eastern Region,Bharat Petroleum Corporation Limited,MS (in KL),01/06/2020,Approved,View & Print
968,Eastern Region,Indian Oil Corporation Limited,HSD (in KL),01/06/2020,Approved,View & Print
969,Eastern Region,Indian Oil Corporation Limited,MS (in KL),01/06/2020,Approved,View & Print
970,Eastern Region,Indian Oil Corporation Limited,SKO (in KL),01/06/2020,Approved,View & Print
,,,Subsidized LPG (No.,,,
971,Eastern Region,Indian Oil Corporation Limited,,01/06/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Non-Subsidized LPG,,,
972,Eastern Region,Indian Oil Corporation Limited,,01/06/2020,Approved,View & Print
,,,(No. of Cylinder),,,
,,,Commercial LPG (No.,,,
973,Eastern Region,Indian Oil Corporation Limited,,01/06/2020,Approved,View & Print
,,,of Cylinder),,,
974,Eastern Region,Indian Oil Corporation Limited,HSD (in KL),17/05/2020,Approved,View & Print
975,Eastern Region,Indian Oil Corporation Limited,MS (in KL),17/05/2020,Approved,View & Print
976,Western Region,Bharat Petroleum Corporation Limited,MS (in KL),16/05/2020,Approved,View & Print
977,Western Region,Bharat Petroleum Corporation Limited,HSD (in KL),16/05/2020,Approved,View & Print
978,Central Region,Bharat Petroleum Corporation Limited,HSD (in KL),16/05/2020,Approved,View & Print
979,Central Region,Bharat Petroleum Corporation Limited,MS (in KL),16/05/2020,Approved,View & Print
980,Eastern Region,Bharat Petroleum Corporation Limited,HSD (in KL),16/05/2020,Approved,View & Print
981,Eastern Region,Bharat Petroleum Corporation Limited,MS (in KL),16/05/2020,Approved,View & Print
982,Western Region,Hindustan Petroleum Corporation Limited,HSD (in KL),16/05/2020,Approved,View & Print
983,Western Region,Hindustan Petroleum Corporation Limited,MS (in KL),16/05/2020,Approved,View & Print
984,Western Region,Indian Oil Corporation Limited,HSD (in KL),16/05/2020,Approved,View & Print
985,Western Region,Indian Oil Corporation Limited,MS (in KL),16/05/2020,Approved,View & Print
986,Central Region,Indian Oil Corporation Limited,HSD (in KL),16/05/2020,Approved,View & Print
987,Central Region,Indian Oil Corporation Limited,MS (in KL),16/05/2020,Approved,View & Print
988,Eastern Region,Indian Oil Corporation Limited,HSD (in KL),16/05/2020,Approved,View & Print
989,Eastern Region,Indian Oil Corporation Limited,MS (in KL),16/05/2020,Approved,View & Print
990,Western Region,Bharat Petroleum Corporation Limited,HSD (in KL),06/05/2020,Approved,View & Print
991,Western Region,Bharat Petroleum Corporation Limited,MS (in KL),06/05/2020,Approved,View & Print
992,Central Region,Bharat Petroleum Corporation Limited,HSD (in KL),06/05/2020,Approved,View & Print
993,Central Region,Bharat Petroleum Corporation Limited,MS (in KL),06/05/2020,Approved,View & Print
994,Eastern Region,Bharat Petroleum Corporation Limited,HSD (in KL),06/05/2020,Approved,View & Print
995,Eastern Region,Bharat Petroleum Corporation Limited,MS (in KL),06/05/2020,Approved,View & Print
996,Western Region,Indian Oil Corporation Limited,HSD (in KL),06/05/2020,Approved,View & Print
997,Western Region,Indian Oil Corporation Limited,MS (in KL),06/05/2020,Approved,View & Print
998,Central Region,Indian Oil Corporation Limited,HSD (in KL),06/05/2020,Approved,View & Print
999,Central Region,Indian Oil Corporation Limited,MS (in KL),06/05/2020,Approved,View & Print
1000,Eastern Region,Indian Oil Corporation Limited,HSD (in KL),06/05/2020,Approved,View & Print
1001,Eastern Region,Indian Oil Corporation Limited,MS (in KL),06/05/2020,Approved,View & Print
1002,Western Region,Hindustan Petroleum Corporation Limited,HSD (in KL),06/05/2020,Approved,View & Print
1003,Western Region,Hindustan Petroleum Corporation Limited,MS (in KL),06/05/2020,Approved,View & Print
1004,Western Region,Bharat Petroleum Corporation Limited,HSD (in KL),01/05/2020,Approved,View & Print
1005,Western Region,Bharat Petroleum Corporation Limited,MS (in KL),01/05/2020,Approved,View & Print
1006,Central Region,Bharat Petroleum Corporation Limited,HSD (in KL),01/05/2020,Approved,View & Print
1007,Central Region,Bharat Petroleum Corporation Limited,MS (in KL),01/05/2020,Approved,View & Print
1008,Eastern Region,Bharat Petroleum Corporation Limited,HSD (in KL),01/05/2020,Approved,View & Print
1009,Eastern Region,Bharat Petroleum Corporation Limited,MS (in KL),01/05/2020,Approved,View & Print
1010,Western Region,Hindustan Petroleum Corporation Limited,HSD (in KL),01/05/2020,Approved,View & Print
1011,Western Region,Hindustan Petroleum Corporation Limited,MS (in KL),01/05/2020,Approved,View & Print
1012,Western Region,Indian Oil Corporation Limited,HSD (in KL),01/05/2020,Approved,View & Print
1013,Western Region,Indian Oil Corporation Limited,MS (in KL),01/05/2020,Approved,View & Print
1014,Western Region,Indian Oil Corporation Limited,SKO (in KL),01/05/2020,Approved,View & Print
,,,Subsidized LPG (No.,,,
1015,Western Region,Indian Oil Corporation Limited,,01/05/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Non-Subsidized LPG,,,
1016,Western Region,Indian Oil Corporation Limited,,01/05/2020,Approved,View & Print
,,,(No. of Cylinder),,,
,,,Commercial LPG (No.,,,
1017,Western Region,Indian Oil Corporation Limited,,01/05/2020,Approved,View & Print
,,,of Cylinder),,,
1018,Central Region,Indian Oil Corporation Limited,HSD (in KL),01/05/2020,Approved,View & Print
1019,Central Region,Indian Oil Corporation Limited,MS (in KL),01/05/2020,Approved,View & Print
1020,Central Region,Indian Oil Corporation Limited,SKO (in KL),01/05/2020,Approved,View & Print
,,,Subsidized LPG (No.,,,
1021,Central Region,Indian Oil Corporation Limited,,01/05/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Non-Subsidized LPG,,,
1022,Central Region,Indian Oil Corporation Limited,,01/05/2020,Approved,View & Print
,,,(No. of Cylinder),,,
,,,Commercial LPG (No.,,,
1023,Central Region,Indian Oil Corporation Limited,,01/05/2020,Approved,View & Print
,,,of Cylinder),,,
1024,Eastern Region,Indian Oil Corporation Limited,HSD (in KL),01/05/2020,Approved,View & Print
1025,Eastern Region,Indian Oil Corporation Limited,MS (in KL),01/05/2020,Approved,View & Print
1026,Eastern Region,Indian Oil Corporation Limited,SKO (in KL),01/05/2020,Approved,View & Print
,,,Subsidized LPG (No.,,,
1027,Eastern Region,Indian Oil Corporation Limited,,01/05/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Non-Subsidized LPG,,,
1028,Eastern Region,Indian Oil Corporation Limited,(No. of Cylinder),01/05/2020,Approved,View & Print
,,,Commercial LPG (No.,,,
1029,Eastern Region,Indian Oil Corporation Limited,,01/05/2020,Approved,View & Print
,,,of Cylinder),,,
1030,Western Region,Bharat Petroleum Corporation Limited,HSD (in KL),16/04/2020,Approved,View & Print
1031,Western Region,Bharat Petroleum Corporation Limited,MS (in KL),16/04/2020,Approved,View & Print
1032,Western Region,Indian Oil Corporation Limited,HSD (in KL),16/04/2020,Approved,View & Print
1033,Western Region,Indian Oil Corporation Limited,MS (in KL),16/04/2020,Approved,View & Print
1034,Western Region,Indian Oil Corporation Limited,SKO (in KL),16/04/2020,Approved,View & Print
1035,Western Region,Hindustan Petroleum Corporation Limited,MS (in KL),16/04/2020,Approved,View & Print
1036,Western Region,Hindustan Petroleum Corporation Limited,HSD (in KL),16/04/2020,Approved,View & Print
1037,Central Region,Bharat Petroleum Corporation Limited,HSD (in KL),16/04/2020,Approved,View & Print
1038,Central Region,Bharat Petroleum Corporation Limited,MS (in KL),16/04/2020,Approved,View & Print
1039,Eastern Region,Bharat Petroleum Corporation Limited,HSD (in KL),16/04/2020,Approved,View & Print
1040,Eastern Region,Bharat Petroleum Corporation Limited,MS (in KL),16/04/2020,Approved,View & Print
1041,Central Region,Indian Oil Corporation Limited,HSD (in KL),16/04/2020,Approved,View & Print
1042,Central Region,Indian Oil Corporation Limited,MS (in KL),16/04/2020,Approved,View & Print
1043,Eastern Region,Indian Oil Corporation Limited,HSD (in KL),16/04/2020,Approved,View & Print
1044,Eastern Region,Indian Oil Corporation Limited,MS (in KL),16/04/2020,Approved,View & Print
1045,Western Region,Bharat Petroleum Corporation Limited,HSD (in KL),01/04/2020,Approved,View & Print
1046,Western Region,Bharat Petroleum Corporation Limited,MS (in KL),01/04/2020,Approved,View & Print
1047,Central Region,Bharat Petroleum Corporation Limited,HSD (in KL),01/04/2020,Approved,View & Print
1048,Central Region,Bharat Petroleum Corporation Limited,MS (in KL),01/04/2020,Approved,View & Print
1049,Eastern Region,Bharat Petroleum Corporation Limited,HSD (in KL),01/04/2020,Approved,View & Print
1050,Eastern Region,Bharat Petroleum Corporation Limited,MS (in KL),01/04/2020,Approved,View & Print
1051,Western Region,Hindustan Petroleum Corporation Limited,HSD (in KL),01/04/2020,Approved,View & Print
1052,Western Region,Hindustan Petroleum Corporation Limited,MS (in KL),01/04/2020,Approved,View & Print
1053,Western Region,Indian Oil Corporation Limited,HSD (in KL),01/04/2020,Approved,View & Print
1054,Western Region,Indian Oil Corporation Limited,MS (in KL),01/04/2020,Approved,View & Print
1055,Western Region,Indian Oil Corporation Limited,SKO (in KL),01/04/2020,Approved,View & Print
,,,Subsidized LPG (No.,,,
1056,Western Region,Indian Oil Corporation Limited,,01/04/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Non-Subsidized LPG,,,
1057,Western Region,Indian Oil Corporation Limited,,01/04/2020,Approved,View & Print
,,,(No. of Cylinder),,,
1058,Central Region,Indian Oil Corporation Limited,HSD (in KL),01/04/2020,Approved,View & Print
1059,Central Region,Indian Oil Corporation Limited,MS (in KL),01/04/2020,Approved,View & Print
1060,Central Region,Indian Oil Corporation Limited,SKO (in KL),01/04/2020,Approved,View & Print
,,,Subsidized LPG (No.,,,
1061,Central Region,Indian Oil Corporation Limited,,01/04/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Non-Subsidized LPG,,,
1062,Central Region,Indian Oil Corporation Limited,,01/04/2020,Approved,View & Print
,,,(No. of Cylinder),,,
1063,Eastern Region,Indian Oil Corporation Limited,HSD (in KL),01/04/2020,Approved,View & Print
1064,Eastern Region,Indian Oil Corporation Limited,MS (in KL),01/04/2020,Approved,View & Print
1065,Eastern Region,Indian Oil Corporation Limited,SKO (in KL),01/04/2020,Approved,View & Print
,,,Subsidized LPG (No.,,,
1066,Eastern Region,Indian Oil Corporation Limited,,01/04/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Non-Subsidized LPG,,,
1067,Eastern Region,Indian Oil Corporation Limited,,01/04/2020,Approved,View & Print
,,,(No. of Cylinder),,,
1068,Western Region,Indian Oil Corporation Limited,HSD (in KL),16/03/2020,Approved,View & Print
1069,Western Region,Indian Oil Corporation Limited,MS (in KL),16/03/2020,Approved,View & Print
1070,Western Region,Bharat Petroleum Corporation Limited,HSD (in KL),16/03/2020,Approved,View & Print
1071,Western Region,Bharat Petroleum Corporation Limited,MS (in KL),16/03/2020,Approved,View & Print
1072,Western Region,Indian Oil Corporation Limited,HSD (in KL),16/03/2020,Approved,View & Print
